68d65b76-6bf6-6687-abfa-5efbdc76d657,522b1fe2-2e36-4cef-a667-cd4237d08b89,The Long Good Friday,"Harold, a prosperous English gangster, is about to close a lucrative new deal when bombs start showing up in very inconvenient places. A mysterious syndicate is trying to muscle in on his action, and Harold wants to know who they are. He finds out soon enough, and bloody mayhem ensues.",http://www.youtube.com/watch?v=qzBba_tSB4I,0,"{'bombing', 'british thriller'}",1980-10-31 16:00:00-0800
09019d55-74e6-705f-04fb-ee51f3c04384,522b1fe2-2e36-4cef-a667-cd4237d08b89,The Time Machine ,"Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds humankind divided into two warring races.",http://www.youtube.com/watch?v=90T7iLuzFgg,0,"{'future', 'time machine'}",2002-03-03 16:00:00-0800
b42eacc3-138f-042d-45a8-7210e419a49a,d0f60aa8-54a9-4840-b70c-fe562b68842b,Star Trek: Generations ,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,http://www.youtube.com/watch?v=MUieGh1fHSI,0,"{'based on tv series', 'death of hero', 'exploding planet', 'mountain cabin', 'solar system'}",1994-11-16 16:00:00-0800
4ec66e74-622f-a6eb-95ef-599413e41baa,522b1fe2-2e36-4cef-a667-cd4237d08b89,Bugsy,"New York gangster Ben 'Bugsy' Siegel takes a brief business trip to Los Angeles. A sharp-dressing womanizer with a foul temper, Siegel doesn't hesitate to kill or maim anyone crossing him. In L.A. the life, the movies, and most of all strong-willed Virginia Hill detain him while his family wait back home. Then a trip to a run-down gambling joint at a spot in the desert known as Las Vegas gives him his big idea.",http://www.youtube.com/watch?v=Bs296PVx01E,0,"{'ganove', 'geld', 'hitman', 'psychopath', 'romanze', 'unterwelt'}",1991-12-09 16:00:00-0800
30fa7e59-df25-8a37-9b65-129d9b21d469,9761d3d7-7fbd-4269-9988-6cfd4e188678,Battlefield Earth,"In the year 3000, man is no match for the Psychlo's, a greedy, manipulative race of aliens on a quest for ultimate profit. Led by the powerful Terl, the Psychlo's are stripping Earth clean of its natural resources, using the broken remnants of humanity as slaves. What is left of the human race has descended into a near primitive state. After being captured, it is up to Tyler to save mankind.",http://www.youtube.com/watch?v=tAnX6XQ8bQw,0,"{'based on novel', 'critically bashed', 'scientology'}",2000-05-09 17:00:00-0700
4fbdd0a5-adfe-c885-2ad4-0f422c52fba8,522b1fe2-2e36-4cef-a667-cd4237d08b89,They Were Expendable,"Shortly after Pearl Harbor, a squadron of PT-boat crews in the Philippines must battle the Navy brass between skirmishes with the Japanese. The title says it all about the Navy's attitude towards the PT-boats and their crews.",http://www.youtube.com/watch?v=Tw05FWYciHU,0,"{'navy', 'pearl harbor', 'philippines'}",1945-12-19 16:00:00-0800
650f3c07-944b-deaf-9bf4-e6ac063596a8,9761d3d7-7fbd-4269-9988-6cfd4e188678,"Ski Bum,the ","It’s The Graduate on the slopes, only with psychedelic fringes, hippies, dope deals, bizarre fantasy sequences and enough reverb-echo for a Joe Meek tribute. Before he was an auteur du sexy with Wild Orchid and Red Shoe Diaries, Zalman King starred in a number of Seventies underground dramas such as tonight’s film, in which he’s an angry young man in a wintery Colorado resort town, trying his best to avoid the ski-bummer that lies dead ahead if he complies with the sinister wishes of the burg’s local plutocrat. Co-starring Charlotte Rampling, this highly unusual tale is awash in expansive, snow-capped ‘scope cinematography and a whirlwind of spacey vibes. (Cinespia / Cinefamily)",http://www.youtube.com/watch?v=LkZZAw237DA,0,"{'independent film', 'skiing', 'snow skiing'}",1971-11-30 16:00:00-0800
6de6eb4a-0a38-8ef7-5039-106512ae4205,9761d3d7-7fbd-4269-9988-6cfd4e188678,I Melt With You,"Former college friends meet up for a reunion that leads them to face the apparent disillusionment that defines their lives. After a week of excessive drug and alcohol abuse, events lead them to contemplate fulfilling a self destructive pact they made when they were young.",http://www.youtube.com/watch?v=YIwJSKH2s0o,0,"{'alcohol', 'pill', 'suicide'}",2011-12-08 16:00:00-0800
6597638b-602a-03f8-462e-9f73673c1c03,522b1fe2-2e36-4cef-a667-cd4237d08b89,Major League II ,"Those Cleveland Indians are at it again! After losing in the ALCS the year before, the Indians are determined to make it into the World Series this time! First, though, they have to contend with Rachel Phelps again when she buys back the team. Also, has Rick \"Wild Thing\" Vaughn lost his edge? Are Jake's knees strong enough to make it as a catcher another year? These and other questions are answered as the Indians recapture the magic and win the championship \"their way\".",http://www.youtube.com/watch?v=QGnW5gh4WZE,0,"{'baseball movie', 'second part', 'sports film', 'sports league'}",1994-03-29 16:00:00-0800
fcedc0eb-2dfb-1270-89ef-199b73153e6d,9761d3d7-7fbd-4269-9988-6cfd4e188678,Thinner,"A fat Lawyer finds himself growing \"Thinner\" when an old gypsy man places a hex on him. Now the lawyer must call upon his friends in organized crime to help him persuade the gypsy to lift the curse. Time is running out for the desperate lawyer as he draws closer to his own death, and grows ever thinner.",http://www.youtube.com/watch?v=7-b6Mb7vpwk,0,"{'blow job', 'curse', 'fat suit', 'steven king'}",1996-10-24 17:00:00-0700
694da408-4c74-6c84-b91a-b50476af517c,522b1fe2-2e36-4cef-a667-cd4237d08b89,The Boys ,"Le film raconte les aventures d'une équipe de hockey (Les Boys) qui fait partie d'une ligue de garage et commandité par un bar dont Stan (Rémy Girard) est le propriétaire. À la suite d'une partie de cartes qui tourne mal, Stan met sa brasserie en jeu dans une partie de hockey entre ses Boys et l'équipe de Méo (Pierre Lebeau), l'ennemi du propriétaire du bar.",http://www.youtube.com/watch?v=dQHhinKxC_0&feature=related,0,{'hockey'},1997-12-11 16:00:00-0800
08f6063d-e0d5-4819-60aa-4d56c36503b7,9761d3d7-7fbd-4269-9988-6cfd4e188678,You Can't Take It with You ,"Alice, the only relatively normal member of the eccentric Sycamore family, falls in love with Tony Kirby. His wealthy banker father, Anthony P. Kirby, and his snobbish mother, strongly disapprove of the match. When the Kirbys are invited to dinner to become better acquainted with their future in-laws, things do not turn out the way Alice had hoped.",http://www.youtube.com/watch?v=0WY9RAroTS0,0,"{'love', 'stenographer'}",1938-08-22 16:00:00-0800
0a4eff81-d6b3-37dc-4844-d84607b14593,d0f60aa8-54a9-4840-b70c-fe562b68842b,Event ,In the year 2047 a group of astronauts are sent to investigate and salvage the long lost starship \"Event Horizon\". The ship disappeared mysteriously 7 years before on its maiden voyage and with its return comes even more mystery as the crew of the \"Lewis and Clark\" discover the real truth behind its disappearance and something even more terrifying.,http://www.youtube.com/watch?v=THxBHDsgTDw,0,"{'alternate dimension', 'crew', 'delusion', 'evil spirit', 'hellgate', 'space marine', 'space travel'}",1997-08-13 17:00:00-0700
01a8f152-a226-1b75-c386-f582e4d284e0,d0f60aa8-54a9-4840-b70c-fe562b68842b,Darling Companion ,The story of a woman who loves her dog more than her husband. And then her husband loses the dog.,http://www.youtube.com/watch?v=kdz63lY-Akc,0,{'aftercreditsstinger'},2012-04-19 17:00:00-0700
cc1149cd-ebef-91df-ef32-928067840ed4,9761d3d7-7fbd-4269-9988-6cfd4e188678,It Came From Another World!,"\"It Came From Another World!\" chronicles the continuing adventures of everyone's favorite 'a-rockin' scientist, Professor Jackson.",http://www.youtube.com/watch?v=Gj-6nbH4I_Q,0,"{'alien possession', 'massive eyes', 'meteorite'}",2007-05-08 17:00:00-0700
c9efb077-91e2-ad6b-76eb-3b52364780e5,9761d3d7-7fbd-4269-9988-6cfd4e188678,Plasterhead,"Every town has a local legend. Not all of them are deadly. Headed to Miami to celebrate winter break, a group of four college students from New Jersey take a detour into the bowels of rural West Virginia. There, the unwitting friends uncover a grotesque legend that stains the fabric of Rolling Glen, a sleepy backwoods town.  As the four friends quickly find out, some believe Williams still roams the woods on the outskirts of town, surviving on the slaughter of wildlife. Others claim to have seen Williams in person, a looming figure with a ghostly white visage, purportedly a makeshift cast to mask the scars and wounds left from the merciless assault. They have a name for Williams now: Plasterhead. Soon, the four friends find themselves holed up in an abandoned farmhouse, mired in a macabre web of terror. Sheriff Taggart will do anything to keep the truth buried: the truth that Plasterhead is frighteningly real. As these teens will soon learn, true evil has no face.",http://www.youtube.com/watch?v=mpg1hvG8QZk,0,"{'diner', 'female nudity', 'topless'}",2007-10-01 17:00:00-0700
6f19798b-baf3-487e-50d1-eee1d9f5d2ca,9761d3d7-7fbd-4269-9988-6cfd4e188678,Drive ,"A mysterious Hollywood stuntman who moonlights as a getaway driver seems to be trying to escape his shady past as he falls for his neighbor - whose husband is in prison and who's looking after her child alone. Meanwhile, his garage mechanic boss is trying to set up a race team using gangland money, which implicates our driver as he is to be used as the race team's main driver. Our hero gets more than he bargained for when he meets the man who is married to the woman he loves.",http://www.youtube.com/watch?v=lDO_OtAwV8s,0,"{'attempted robbery', 'bullet', 'concealed weapon', 'crime lord', 'drowning', 'extreme violence', 'getaway', 'head stomp', 'hit with a hammer', 'stuntman'}",2011-09-15 17:00:00-0700
ca6febb0-b439-36ca-7b26-7930a3cef3d0,d0f60aa8-54a9-4840-b70c-fe562b68842b,Fletch,"Fletch is an ace reporter. While working on a story on Drug sales, he is approached by Alan Stanwyck who wants Fletch to murder him to save him from a lingering cancer death. Fletch begins to nose around and finds irregularities in Stanwyck's past and Underhill's Visa Number.",http://www.youtube.com/watch?v=4sMMt2M3RiU,0,"{'cabana', 'corrupt police', 'country club', 'divorce lawyer', 'fletch', 'jounralist', 'journalist', 'rio de janeiro brazil'}",1985-05-30 17:00:00-0700
e51dbaef-0a82-2bb8-73d9-bc96137a5362,d0f60aa8-54a9-4840-b70c-fe562b68842b,"Alphaville, une étrange aventure de Lemmy Caution ","An American private-eye, arrives in Alphaville, a futuristic city on another planet which is ruled by an evil scientist named Von Braun, who has outlawed love and self-expression.",http://www.youtube.com/watch?v=P4k7XIdk7Vk,0,"{'french noir', 'lemmy caution', 'nouvelle vague', 'private detective', 'surrealism'}",1965-05-04 17:00:00-0700
22a10d62-33fc-4289-9ac6-78eeb5d7422e,d0f60aa8-54a9-4840-b70c-fe562b68842b,Midnight Run ,"An accountant embezzles $15 million of mob money, jumps bail and is chased by bounty hunters, the FBI, and the Mafia.",http://www.youtube.com/watch?v=B1_N28DA3gY,0,"{'bail jumper', 'bus station', 'crooked lawyer', 'mafia accountant', 'manhattan new york \xa0city', 'police surveillance', 'southwestern u.s.', 'stretch limousine'}",1988-07-19 17:00:00-0700
732805bc-eb02-a731-b64d-f2d06483e986,9761d3d7-7fbd-4269-9988-6cfd4e188678,Salvador,A second rated journalist from the US tries his luck in El Salvador during the military dictatorship in the 1980s.,http://www.youtube.com/watch?v=5e3na-7QZtA,0,"{'civil rights movement ', 'civil war', 'dictator', 'dictatorship', 'el salvador', 'guerilla', 'journalist', 'loss of lover', 'picture journalist', 'revolution', 'war correspondent'}",1986-04-22 16:00:00-0800
9ab7592d-9c45-0851-31ec-9dd4e313089f,9761d3d7-7fbd-4269-9988-6cfd4e188678,Claire's Knee ,"On the eve of his wedding, on holiday on the Lake Annecy shore, a career diplomat visits an old acquaintance, perhaps a former girlfriend. Through her he meets an intense teenager, Laura, and then lusts after her sister, Claire. Whilst Laura attempts to flirt with him, his fantasy becomes focused on wanting to caress Claire's knee.",http://www.youtube.com/watch?v=hqH9ISjeaYo,0,"{'annecy', 'indie', 'knee', 'sexuelles verlangen'}",1970-12-30 16:00:00-0800
3cddf69b-b116-f9f6-e467-d01e961e2ee8,d0f60aa8-54a9-4840-b70c-fe562b68842b,Woman on Top,"Brazilian chef Isabella Oliveira moves to San Francisco when her husband, frustrated by her motion sickness, cheats on her.",http://www.youtube.com/watch?v=IYlrxM1CUPw,0,{'woman director'},2000-09-21 17:00:00-0700
6e5133a4-ec1d-0087-78d7-059af6536dfc,d0f60aa8-54a9-4840-b70c-fe562b68842b,Cinderella ,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",http://www.youtube.com/watch?v=20DF6U1HcGQ,0,"{'cinderella', 'fairy tale', 'magic', 'princess', 'retelling', 'shoe', 'walt disney'}",2015-03-12 17:00:00-0700
5b02472d-c8b7-9ed0-62fa-e7f83fef3706,9761d3d7-7fbd-4269-9988-6cfd4e188678,Pitch ,A comedy set in the middle of a war between rival a cappella groups and centered on a rebellious girl who joins one of the groups as an escape from her unhappy life at school.,http://www.youtube.com/watch?v=rIzH7yTvdTE,0,"{'acapella', 'asian woman', 'audition', 'bickering', 'boy girl relationship', 'dj', 'dorm room', 'female friendship', 'female musician', 'female vomiting', 'film score', 'group leader', 'group of friends', 'hazing', 'music education', 'obese girl', 'reference to the breakfast club', 'room mate', 'running out of gas', 'singing competition', 'singing contest', 'singing on bus', 'vomiting'}",2012-09-27 17:00:00-0700
b3b47e22-a7e6-3486-44b6-9c1c876131a4,522b1fe2-2e36-4cef-a667-cd4237d08b89,Live Free or Die Hard,"John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.",http://www.youtube.com/watch?v=FM5QxQNDsDQ,0,"{'ex-cop', 'f.b.i.', 'hacker', 'transport of prisoners', 'usa', 'washington d.c.'}",2007-06-20 17:00:00-0700
a7be101a-8540-8e50-04d2-ffc6dd275b93,d0f60aa8-54a9-4840-b70c-fe562b68842b,Part 1,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,http://www.youtube.com/watch?v=C_Tsj_wTJkQ,0,"{'bow and arrow', 'class prejudice', 'female protagonist', 'future war', 'game', 'human subjugation', 'hunger games', 'mockingjay', 'post-apocalypse', 'resistance', 'revolt', 'sequel', 'war'}",2014-11-19 16:00:00-0800
45217136-f081-c892-a1b9-d29c69e7a234,522b1fe2-2e36-4cef-a667-cd4237d08b89,Alaska,"Jake Barnes and his two kids, Sean and Jessie, have moved to Alaska after his wife died. He is a former airline pilot now delivering toilet paper across the mountains. During an emergency delivery in a storm his plane goes down somewhere in the mountains. Annoyed that the authorities aren't doing enough, Jessie and Sean set out on an adventure to find their father with the help of a polar bear which they have saved from a ferocious poacher. Conflict ensues.",http://www.youtube.com/watch?v=oYx_p8N7WH4,0,"{'alaska', 'pilot', 'poacher', 'polar bear'}",1996-08-13 17:00:00-0700
422727f9-b111-3135-04da-97d90d2a7ea6,9761d3d7-7fbd-4269-9988-6cfd4e188678,Rudolph the Red Nosed Reindeer ,"Sam the snowman tells us the story of a young red-nosed reindeer who, after being ousted from the reindeer games because of his glowing nose, teams up with Hermey, an elf who wants to be a dentist, and Yukon Cornelius, the prospector. They run into the Abominable Snowman and find a whole island of misfit toys. Rudoph vows to see if he can get Santa to help the toys, and he goes back to the North Pole on Christmas Eve. But Santa's sleigh is fogged in. But when Santa looks over Rudolph, he gets a very bright idea...",http://www.youtube.com/watch?v=W6IAY9bSP7s,0,"{'adventure', 'christmas', 'kids', 'winter'}",1964-12-05 16:00:00-0800
934214a0-baaa-6a64-8237-3f3afaebd6a3,d0f60aa8-54a9-4840-b70c-fe562b68842b,Top Hat,"Showman Jerry Travers is working for producer Horace Hardwick in London. Jerry demonstrates his new dance steps late one night in Horace's hotel, much to the annoyance of sleeping Dale Tremont below. She goes upstairs to complain and the two are immediately attracted to each other. Complications arise when Dale mistakes Jerry for Horace.",http://www.youtube.com/watch?v=fU535-dJjso,0,"{'musical', 'rapier', 'stage show', 'valet', 'venice'}",1935-09-05 16:00:00-0800
7873e3fc-d6b9-12c0-56f2-8b0f437ad0c1,d0f60aa8-54a9-4840-b70c-fe562b68842b,Andrew Lloyd Webber's Love Never Dies,"Set 10 years later, the Phantom has escaped from Paris to New York where he lives amongst the joyrides and freak shows of Coney Island. He has finally found a place for his music to soar, all that is missing is his love Christine Daaé.  In a bid to win back her love, the Phantom lures Christine, her husband Raoul, and their young son Gustave from Manhattan, to the glittering and glorious world of Coney Island... they have no idea what lies in store for them...  You truly haven’t experienced Andrew Lloyd Webber’s Love Never Dies until you see this spectacular new Australian production, filmed at Melbourne’s iconic Regent Theatre.",http://www.youtube.com/watch?v=AHen2DK_lWE,0,"{'coney island', 'musical', 'opera', 'phantom'}",2012-02-27 16:00:00-0800
69bd1f45-7f53-1e4b-15c2-89072b934e09,d0f60aa8-54a9-4840-b70c-fe562b68842b,Heist ,"Veteran thief, Joe Moore (Gene Hackman), is a pro who has done his last job. Now he just wants to get out of the business and sail off in to the sunset. But with his \"fence\", Bergman (Danny DeVito), holding back on the money from the last robbery, Joe and his team are not going anywhere - not until they pull off the mother of all heists. To ensure Moore and his team do the job his way, Bergman is sending his young, arrogant nephew, Jimmy Silk, to oversee it. With little respect and a thin veil of trust hanging over the job, pulling off the heist is the least of Moore's fears.",http://www.youtube.com/watch?v=kEmHDDAozsU,0,"{'bank robber', 'blackmail', 'gold', 'heist', 'jewelry', 'receiving of stolen goods'}",2001-11-08 16:00:00-0800
c690a615-6d12-2b17-51f5-ba8f82a4ea8d,9761d3d7-7fbd-4269-9988-6cfd4e188678,Company Men,"Bobby Walker is living the proverbial American dream: great job, beautiful family, shiny Porsche in the garage. When corporate downsizing leaves him and co-workers Phil Woodward and Gene McClary jobless, the three men are forced to re-define their lives as men, husbands and fathers.",http://www.youtube.com/watch?v=xa5qg7cB1ZQ,0,"{'carpenter', 'corporate', 'job hunting', 'stock price'}",2010-10-20 17:00:00-0700
5f07fda0-a857-d289-3f54-785a0e827c55,9761d3d7-7fbd-4269-9988-6cfd4e188678,RoboCop 2 ,A corrupt businesswoman seeks to disable RoboCop in favor of her own model of cyborg.,http://www.youtube.com/watch?v=Yxumzn82V9s,0,"{'cyborg', 'förderroboter', 'police', 'polizeibeamter', 'rauschgift', 'robocop', 'sequel'}",1990-06-21 17:00:00-0700
023983d8-db5d-0694-e7e1-bc12a462ef08,d0f60aa8-54a9-4840-b70c-fe562b68842b,"To Sir, with Love ","In the 1970's a young idealistic teacher arrives in a remote impoverished North East Issan village to teach in a school. He must first reform the womanizing, gambling addicted, wife beating headmaster. He helps poor families get school uniforms and books for their children. He does his best to improve everyone's lives. Soon he becomes very popular. Unfortunately he faces many obstacles from the local mafia who run an illegal logging business which he exposes. They view him as a major threat and do their best to stop him but he decides to take them on.",http://www.youtube.com/watch?v=ogH-M3Hgf2w,0,"{'kids', 'school'}",2010-01-12 16:00:00-0800
3f5dc44e-dee3-cc46-42b9-12fc3dabf337,9761d3d7-7fbd-4269-9988-6cfd4e188678,Beverly Hills Cop III ,"Detroit cop Axel Foley is back in sunny Southern California in the third installment of the comedic fish-out-of-water Beverly Hills Cop series. On the trail of two murderers, Axel again teams up with Los Angeles cop Billy Rosewood. Soon, they discover that an amusement park is being used as a front for a massive counterfeiting ring -- and it's run by the same gang that shot Billy's boss.",http://www.youtube.com/watch?v=kUjD5uKWxcg,0,"{'beverly hills', 'counterfeit', 'investigation', 'los angeles', 'undercover', 'weapon'}",1994-05-23 17:00:00-0700
